log_fatality_rate,MedHHInc_10k,Region,State,County,UnempRate2019,PctEmpFIRE,PctEmpConstruction,PctEmpTrans,PctEmpMining,PctEmpTrade,PctEmpInformation,PctEmpAgriculture,PctEmpManufacturing,PctEmpServices,PopDensity2010,OwnHomePct,Age65AndOlderPct2010,TotalPop25Plus,Under18Pct2010,Ed2HSDiplomaOnlyPct,Ed3SomeCollegePct,Ed4AssocDegreePct,Ed5CollegePlusPct,ForeignBornPct,Net_International_Migration_Rate_2010_2019,NetMigrationRate1019,NaturalChangeRate1019,TotalPopEst2019,WhiteNonHispanicPct2010,Type_2015_Update,RuralUrbanContinuumCode2013,UrbanInfluenceCode2013,Perpov_1980_0711,HiCreativeClass2000,HiAmenity,Retirement_Destination_2015_Update
-2.1400661634962708,13.7551,Southeast,VA,Falls Church,2,7.969418168,2.397304652,1.256965142,0,6.168200078,2.345471038,0,3.045224828,59.12919528,6169.77,61.63055872,10.48,9451,24.71,5.470320601,10.95122209,3.819701619,78.53137234,18.73178361,3.823,11.17,6.718,14617,73.73,0,1,1,0,1,0,0
-3.80348283685294,3.7327,Southeast,VA,Franklin,4,4.850088183,3.821281599,4.791299236,0,15.07936508,0.587889477,0,15.25573192,44.97354497,1045.85,49.77311401,17.25,5653,23.84,30.56784008,21.06845923,10.03007253,21.13921811,1.071733041,0.233,-6.213,-0.921,7967,38.84,4,6,4,0,0,0,0
-4.390325437488577,5.8448,Southeast,VA,Fredericksburg,3.4,6.88755544,6.007044091,1.800156535,0,13.29246021,2.484998696,0.156535351,3.072006261,54.52648056,2326.21,36.18408618,9.94,17068,19.68,23.22474807,19.15865948,5.284743379,42.07288493,8.68664161,3.301,10.705,8.52,29036,60.78,0,1,1,0,1,0,1
-2.6216655869033896,3.6571,Southeast,VA,Galax,3.3,3.228120516,6.958393113,1.829268293,0.789096126,18.22094692,0.430416069,0.609756098,16.14060258,44.15351506,854.65,65.60904449,20.21,4930,21.93,33.26572008,19.39148073,6.389452333,12.35294118,9.927689063,-0.172,-3.261,-5.951,6347,78.12,0,7,9,0,0,0,0
-4.5217885770490405,5.4763,Southeast,VA,Hampton,3.8,5.031142092,6.176783813,4.371187918,0.051634556,11.32571724,1.210184916,0.43566657,12.00019363,49.79023461,2673.16,56.17690875,12.26,90405,22.76,28.18981251,26.238593,9.975111996,26.77838615,4.883355583,1.535,-5.702,3.588,134510,40.95,4,1,1,0,1,1,0
-3.7355665680865893,4.264,Southeast,VA,Harrisonburg,3.2,3.776353386,4.510000772,2.328365125,0.119700363,11.10896594,2.197080856,1.629469457,13.05892347,58.79218472,2808.23,38.15601145,8.25,26831,15.02,26.39856882,15.28455891,6.462673773,35.95467929,17.20701991,7.07,2.939,5.272,53016,72.35,0,3,2,0,1,1,0
-4.254193263163997,4.2568,Southeast,VA,Hopewell,4.3,5.15771526,7.193094629,4.97655584,0.127877238,16.54944587,1.236146633,0,12.99019608,43.71270247,2197.95,49.73349288,14.87,14820,25.11,36.41025641,23.99460189,7.678812416,13.45479082,3.828989647,1.634,-2.222,1.722,22529,53.14,4,1,1,0,0,0,0
-3.8066624897703196,4.8726,Southeast,VA,Lexington,4.7,4.975566415,4.620168814,2.487783207,0,7.418924922,3.820524211,0.710795202,2.265659707,69.92447801,2820.3,52.9233871,15.29,2761,10.14,26.11372691,19.70300616,4.636001449,39.5146686,4.430379747,0.88,7.44,-1.718,7446,82.46,0,6,6,0,1,0,0
-5.124955551125554,4.32,Southeast,VA,Lynchburg,3.7,3.976126661,4.473487884,2.652593186,0.127103424,12.79599901,2.235362383,0.370257799,8.607112265,61.46555774,1538.2,49.70964409,13.97,44472,19.55,25.38676021,20.28917071,8.479492715,34.77244109,5.870387241,3.488,5.692,3.071,82168,62.96,0,2,2,0,1,0,0
-4.283310661734724,7.9141,Southeast,VA,Manassas,2.5,4.96576119,14.65693166,4.299124756,0.022674709,12.13550406,2.054328602,0.022674709,4.661920094,50.20180491,3827.77,65.1109891,6.89,26498,28.42,26.51520869,18.52592649,8.091176693,29.72299796,26.01249487,4.896,-4.014,11.533,41085,47.58,0,1,1,0,1,0,0
-4.26619481914876,7.7032,Southeast,VA,Manassas Park,2.5,4.534412955,13.42972817,7.900520532,0.13880856,13.34875651,0.775014459,0.948525159,1.897050318,50.20242915,5633.14,65.83085423,5.65,10816,28.44,23.7056213,17.82544379,9.402736686,29.23446746,34.43950557,8.07,10.963,10.001,17478,42.53,0,1,1,0,1,0,0
-3.8531825054052127,3.3892,Southeast,VA,Martinsville,4.1,4.639850327,2.843779233,6.492048644,0,14.36856876,2.20767072,0.074836296,17.43685688,48.55004677,1261.47,58.31261101,19.17,8987,21.38,31.22287749,20.70768888,9.535996439,21.28630244,2.747881841,0.64,-3.365,-5.4,12554,48.53,0,4,5,0,0,0,0
-4.424418824363654,5.0283,Southeast,VA,Newport News,3.5,3.941784382,5.619763958,4.253653764,0.111294564,14.35088363,1.330642696,0.189567663,14.11606433,48.4486027,2630.03,49.10709134,10.63,116258,24.3,28.60534329,26.05412101,9.959744706,25.4950197,6.944405895,2.541,-7.262,6.343,179225,46.01,3,1,1,0,1,1,0
-4.365824660097601,4.8519,Southeast,VA,Norfolk,3.5,5.66848691,7.451563408,4.721197739,0.029543224,13.20010292,1.684916755,0.09911275,6.577655793,51.56150232,4486.35,43.13878963,9.39,152497,20.84,25.57689659,25.76968727,8.307048663,28.00645259,7.35284537,3.318,-6.189,6.084,242742,44.26,4,1,1,0,1,0,0
-3.332204510175204,3.4442,Southeast,VA,Norton,3.7,0,2.144249513,1.299545159,4.418453541,20.72774529,1.234567901,1.624431449,9.161793372,52.63157895,529.08,46.34414513,14.65,2826,21.83,24.41613588,30.00707714,9.412597311,16.9143666,2.756892231,1.396,-1.695,0.922,3981,87.87,2,7,8,0,0,0,0
-3.318130782963542,3.7049,Southeast,VA,Petersburg,5.6,3.988944498,3.869425562,6.491372227,0,16.69530141,0.918801823,0.044819601,13.36371106,50.42952118,1413.76,40.50022601,14.97,22025,20.69,34.33371169,23.26447219,5.353007946,18.01589103,3.811229459,1.815,-5.517,1.96,31346,15.12,0,1,1,0,0,0,0
-4.248495242049359,9.6057,Southeast,VA,Poquoson,2.4,2.934973638,9.472759227,2.741652021,0,11.51142355,1.142355009,0.72056239,11.79261863,49.771529,793.26,83.40195016,15.56,8421,24.44,25.97078732,18.03823774,9.155682223,42.84526778,4.111637179,0.23,2.009,-0.996,12271,93.81,5,1,1,0,1,1,0
-4.101525921630765,4.7343,Southeast,VA,Portsmouth,3.9,4.303179666,7.51425534,4.955542669,0.147385716,14.39064463,1.420701653,0.263361361,11.38977481,46.81066976,2838.85,54.31712868,13.21,63522,23.73,29.78967917,27.97928277,8.477377916,21.2808161,3.19375518,1.537,-5.325,4.222,94398,40.33,4,1,1,0,0,0,0
-6.150602768446279,3.9254,Southeast,VA,Radford,3.6,3.822551777,3.196113526,2.531321913,0,17.05446177,0.600869343,0.370749169,8.782919969,61.16082843,1662.15,49.20926811,8.42,7903,13.07,23.52271289,18.42338353,8.958623308,39.12438315,2.529778786,1.747,10.006,1.065,18249,85.78,4,3,2,0,1,0,0
-4.362334001328145,4.8747,Southeast,VA,Richmond,3.3,8.041436611,5.129866671,4.259946385,0.069238553,12.52862748,1.890745113,0.129600369,5.186677792,57.13600937,3414.65,42.24562028,11.08,154419,18.61,22.34828616,18.47311535,5.698133002,38.49396771,6.70816446,2.691,7.99,4.802,230436,39.08,4,1,1,0,1,0,0
-4.319984993734898,4.2715,Southeast,VA,Roanoke,3,7.584826133,5.116965227,5.142255005,0.181243414,14.96101159,1.789251844,0.214963119,11.14646997,49.8166491,2279.8,51.81863596,14.26,70005,21.77,32.67338047,20.20284265,8.786515249,23.84829655,7.560654882,3.869,0.528,1.977,99143,61.88,0,2,2,0,0,0,0
-3.747148362237912,5.7274,Southeast,VA,Salem,2.8,7.752698724,4.751390252,6.100752372,0.286228328,15.03925417,1.185803075,0.188092902,9.355577363,49.40300949,1718,64.92257869,17.1,17082,19.89,28.69101979,20.55379932,11.32185927,29.07153729,2.566714997,1.354,4.302,-2.671,25301,87.3,0,2,2,0,1,0,0
-5.1647859739235145,4.7319,Southeast,VA,Staunton,2.7,4.543524416,5.571125265,5.180467091,0.110403397,15.78768577,1.859872611,0.178343949,9.180467091,51.97452229,1188.77,56.78707224,19.75,17576,19.43,29.63700501,18.76991352,6.912835685,34.01797906,3.942417798,1.34,7.242,-2.208,24932,82.47,0,3,2,0,0,0,0
-3.288642590370302,6.9753,Southeast,VA,Suffolk,3,4.496471486,5.795823002,5.793438871,0.009536525,12.45708564,1.382796109,0.810604616,12.66450505,47.00076292,211.37,69.28429423,11.5,60201,26.17,28.09920101,23.89329081,8.702513247,28.11581203,3.545311799,0.977,4.583,4.018,92108,50.88,0,1,1,0,1,0,1
-4.459483584572962,7.652,Southeast,VA,Virginia Beach,2.7,7.779145675,6.459452952,3.984063745,0.130379281,14.28584408,1.894815266,0.199884612,5.784388103,49.79988825,1758.9,64.08293461,10.6,305356,24.03,21.39731985,26.10690473,10.48120882,35.18319601,9.324313817,2.456,-3.472,6.004,449974,64.49,0,1,1,0,1,1,0
-3.9982007016691985,4.7117000000000004,Southeast,VA,Waynesboro,2.9,3.235208394,5.01311571,3.34207714,0,19.85815603,3.060332265,0.252598854,13.56261537,47.35256971,1396.77,58.60673666,16.98,15167,23.31,32.78829037,22.23247841,6.626227995,24.96208875,4.2324181340000004,2.31,5.702,2.096,22630,79.52,0,3,2,0,0,0,0
-3.1103356562929947,5.2845,Southeast,VA,Williamsburg,3.9,6.387921022,2.903600465,3.218848515,0,12.65969803,1.37713622,0.066368011,3.517504563,64.55948233,1559.29,49.27194861,13.36,7283,9.98,19.27777015,14.69174791,5.011671015,56.66620898,7.431701379,5.733,7.707,1.231,14954,70.74,5,1,1,0,1,1,1
-4.4953553199808844,5.1456,Southeast,VA,Winchester,2.8,4.869514506,6.648199446,3.666715265,0.072896924,14.31695582,2.019244788,1.90260971,6.633620061,53.43344511,2838.06,46.90164866,14.03,18402,22.22,25.03532225,17.1177046,7.053581132,33.91479187,12.39339307,4.853,3.66,3.713,28078,69.02,0,3,2,0,1,0,1
-4.377328113892327,5.2012,West,WA,Adams,5.7,0.874524715,3.003802281,5.640050697,0.076045627,9.936628644,0.494296578,31.47021546,15.22179975,30.05069708,9.73,63.42458766,10.23,10676,34.77,27.05133009,16.60734357,7.306107156,13.6474335,25.4575365,1.213,-6.871,13.22,19983,38.78,1,6,5,0,0,0,0
-2.890371757896165,4.9776,West,WA,Asotin,4.1,4.054754744,7.228041066,2.322928549,0.238514985,17.23530022,1.327387742,2.312558332,14.98496319,46.04376231,33.99,70.31948533,19.29,16074,21.75,28.11994525,30.10451661,11.25419933,20.47405748,2.695079912,-1.008,4.525,-0.58,22582,92.61,0,3,2,0,0,1,1
-3.5393477201429726,6.9212,West,WA,Benton,5.2,3.417216404,8.631268164,5.802232781,0.104949947,14.0310006,1.509664621,4.246436315,6.948609125,50.55127555,103.02,68.35721229,11.75,125408,27.21,24.27117887,25.40747002,10.50650676,29.95502679,10.59031354,1.392,9.501,6.324,204390,74.46,0,2,2,0,1,1,0
-4.766154605393915,5.7243,West,WA,Chelan,4.9,4.568644972,5.433372726,6.592107918,0.311301992,16.32894244,1.297091632,11.68247197,4.698354135,44.61706973,24.81,65.81781867,15.42,51391,24.93,27.1681812,20.38878403,9.09497772,26.66225604,11.6583286,0.286,3.245,2.871,77200,70.67,5,3,2,0,1,1,0
-4.658710952916121,5.7183,West,WA,Clallam,6.6,4.835218545,7.732858539,5.54740958,0.356095517,13.91914537,1.378997347,3.997346739,5.627705628,48.67686077,41.08,70.65257241,24.07,56573,18.19,26.21568593,29.91533063,10.53506089,26.06543758,5.521768899,0.682,12.051,-3.901,77331,84.59,0,5,8,0,0,1,1
-3.7991010170697432,7.3971,West,WA,Clark,4.7,6.229967677,8.707307701,7.316290319,0.070070749,14.19588165,1.801948419,0.558305644,11.4283131,45.68115549,676.25,66.51974674,11.45,312774,26.47,23.91215382,27.53681572,11.09139506,29.80810425,10.41935262,0.477,9.801,4.621,488241,81.76,0,1,1,0,1,1,1
-2.0149030205422647,5.37,West,WA,Columbia,5.5,4.313280363,13.9046538,5.561861521,0,11.3507378,1.362088536,7.604994325,3.461975028,45.91373439,4.69,68.77133106,22.98,3037,20.18,23.97102404,27.06618373,16.03556141,24.86005927,7.398150462,2.614,1.075,-3.737,3985,89.48,1,3,2,0,0,1,1
-4.358538653366668,5.8624,West,WA,Cowlitz,6,4.146358207,7.324775177,6.684057573,0.102972472,14.68387451,1.064048878,2.450744834,16.24676781,42.97384499,89.82,66.03860183,15.43,72862,24.14,30.71697181,30.14602948,11.03318602,16.60124619,4.073749905,0.258,6.965,1.081,110593,85.76,0,3,2,0,0,1,1
-4.757032535297338,6.5912,West,WA,Douglas,5.6,2.858348275,7.541398587,6.397004535,0.16875857,16.26938087,1.165488872,16.67018247,4.672502901,39.54751608,21.12,69.73579395,14.16,27061,27.25,29.02701304,23.36203392,10.21396105,19.21954104,15.50119649,1.161,7.454,5.307,43429,67.84,1,3,2,0,0,0,0
-3.295836866004329,4.0468,West,WA,Ferry,11.3,2.756797583,8.006042296,3.209969789,2.681268882,15.21903323,1.283987915,8.119335347,3.436555891,42.22054381,3.43,73.29673878,18.91,5699,19.84,34.47973329,25.05702755,8.352342516,18.21372171,1.425554382,0.186,2.77,-1.683,7627,74.98,4,9,12,0,0,1,1
-4.225129130220085,6.0483,West,WA,Franklin,6.4,2.596095794,7.154357013,5.539343932,0.050311934,12.9578386,0.686757899,15.66462065,10.07244918,40.9262427,62.92,68.67305062,7.29,52111,34.18,25.95805108,22.29279807,9.232215847,17.32071923,22.59761747,1.378,6.131,14.286,95222,43.25,0,2,2,0,0,0,1
-5.063860055333554,5.3688,West,WA,Grant,6.9,3.669635232,4.016103452,5.57765036,0.209832866,9.881664023,1.205319019,25.2116628,13.8294498,32.29230206,33.26,61.81201266,11.82,57214,30.55,26.59838501,23.95043171,7.928129479,17.60408292,18.90470167,1.391,0.769,8.359,97733,57.3,1,5,8,0,0,0,0
-3.5553480614894135,4.8763,West,WA,Grays Harbor,7.1,4.286548854,6.780341756,5.429385132,0.251935154,14.69621732,1.07346283,4.290200088,10.230758,43.01518913,38.27,66.21377773,16.28,51839,21.6,32.86135921,29.1903779,11.00715677,15.82785162,4.94254311,0.06,3.761,-0.723,75061,81.43,0,4,5,0,0,1,0
-2.8514287839475574,6.5987,West,WA,Island,5,4.960163685,7.024831819,4.808258673,0.337911151,13.35524072,1.562451561,1.230740614,11.39597607,45.95591655,376.62,69.29053661,18.39,59402,20.76,22.3965523,28.79532676,11.15113969,32.95511936,7.123082954,1.882,5.885,2.309,85141,83.06,5,4,3,0,1,1,1
-4.276666119016055,5.5893,West,WA,Jefferson,5.6,4.537989455,7.762122915,3.509378512,0.293888841,11.85063532,1.69418273,2.15230357,7.260783127,54.4990924,16.56,73.27059485,26.25,25523,14.88,20.87920699,25.92171767,6.057281668,41.84069271,5.418719212,0.181,12.91,-5.144,32221,89.32,5,6,6,0,1,1,1
-3.2725939843791516,9.4822,West,WA,King,2.8,5.969861291,4.89460801,4.83434759,0.037482151,14.56534303,3.42880941,0.478853607,9.205650371,53.5513701,912.88,57.11963698,10.91,1537475,21.41,15.22860534,18.16679946,8.139449422,51.43556806,22.50407603,8.116,10.475,5.747,2252782,64.79,0,1,1,0,1,1,0
-4.518819747555239,7.653,West,WA,Kitsap,4.6,4.536228047,6.54752449,4.224693319,0.030888712,13.17800724,1.563851381,0.52510811,10.42979437,48.87829847,635.87,66.58731876,13.26,181431,22.5,22.62898843,28.63182146,10.92646791,32.21720654,6.42956472,0.807,4.766,3.098,271473,79.14,4,2,2,0,1,1,0
-3.0270547446830323,5.5624,West,WA,Kittitas,5.5,3.786574871,8.717495464,4.796018049,0.065125366,12.20170256,2.195655208,4.191282505,4.679722752,54.06335768,17.81,57.52930067,12.74,26948,18.29,23.48968384,26.26540003,7.521894018,34.77438029,5.280535416,1.747,14.411,2.532,47935,86.07,4,4,3,0,1,1,0
-3.801091444720864,5.6503,West,WA,Klickitat,5.8,3.854004082,9.520950894,7.43186457,0,9.316844759,2.785448433,10.36138792,9.3768759759999991,41.93780766,10.86,66.30753016,17.84,15682,22.06,25.45593674,25.72375972,7.74135952,28.86111465,7.309777529,0.142,9.241,0.815,22425,83.78,0,6,4,0,0,1,0
-4.237000862623624,5.7019,West,WA,Lewis,6.2,3.251791938,7.427500493,6.783060433,0.697047412,16.32800684,1.170513579,4.92536332,10.49845466,41.49076083,31.4,69.71118895,17.33,54410,23.14,29.49274031,28.62709061,12.85609263,16.8369785,4.829298088,0.76,6.618,0.275,80707,85.99,0,4,3,0,0,1,1
-2.803360380906535,5.3326,West,WA,Lincoln,5,2.379807692,10.96153846,5.625,0.360576923,10.33653846,1.129807692,14.6875,3.389423077,44.66346154,4.57,79.15273133,20.79,7577,22.67,28.67889666,28.53372047,10.57146628,23.59772997,1.63871586,0.132,4.738,-1.277,10939,93.58,1,8,7,0,0,0,0
-5.081404364984463,5.8239,West,WA,Mason,6.3,3.84263875,7.693585909,4.507311399,0.207710203,14.08690595,0.913924892,7.274011299,9.243104021,41.87022267,63.27,76.62205226,18.31,45951,20.39,31.29202847,27.46403778,10.70488129,17.97131727,5.963881393,1.668,10.167,-0.231,66768,82.95,5,4,3,0,0,1,1
-4.604169685654508,4.8345,West,WA,Okanogan,6.8,4.818921788,8.192756872,4.795328536,0.300813967,12.4867288,1.044001416,14.98171523,4.347056742,40.78093665,7.81,66.18930792,17.19,29026,23.51,30.07648315,25.06029077,9.329566595,19.01398746,10.27186704,1.734,0.706,1.754,42243,68.32,1,6,6,0,0,1,0
-2.740840023925201,4.6365,West,WA,Pacific,6.9,3.636622932,4.506560183,5.276668568,0.541928123,12.05077011,1.155162578,9.62635482,12.62122076,42.96919566,22.43,77.80345549,24.78,16360,17.92,30.09168704,29.90831296,10.018337410000001,17.98899756,7.053239979,1.001,12.965,-5.34,22471,84.6,5,7,9,0,0,1,0
-4.02535169073515,4.975,West,WA,Pend Oreille,7.9,4.340352385,10.70047271,7.112161581,1.804899012,10.61452514,2.771809196,2.642887838,7.563386334,44.39192093,9.29,78.57142857,19.11,9827,21.6,30.17197517,27.24127404,12.17055052,20.19945049,3.684091081,0.208,8.332,-2.355,13724,89.82,0,2,2,0,0,1,1
-3.6939199210794853,7.5022,West,WA,Pierce,5.1,5.114510545,7.834812716,7.028517469,0.066729619,15.40623229,1.568271955,0.657979226,9.692666037,45.7400063,476.32,61.65899169,11.04,575988,24.91,27.4554331,25.96217282,11.46360688,26.39829302,9.825548939,1.821,8.127,5.651,904980,70.31,0,1,1,0,1,1,0
-3.4657359027997265,6.2249,West,WA,San Juan,3.7,6.190414,12.83792608,5.968394933,0.078359671,10.25205694,2.246310565,2.899307823,4.427321405,50.77706674,90.67,73.78193146,23.19,13414,15.81,16.67660653,23.86312808,6.806321753,48.5910243,7.545680811,1.305,14.547,-3.149,17582,90.23,5,9,12,0,1,1,0
-3.713572066704308,7.0955,West,WA,Skagit,5.4,4.181529925,9.051273736,4.253594206,0.136922135,13.94624005,1.100781897,4.619320434,12.73736173,45.79504918,67.53,67.54281661,16.15,86398,23.73,26.31889627,26.07236279,11.01645871,26.25639482,10.42878933,1.354,8.346,2.139,129205,76.73,0,3,2,0,1,1,1
-3.417726683613366,6.4344,West,WA,Skamania,5.5,5.017435103,9.705540488,5.579232855,0.445563735,12.53390159,2.227818675,3.835722588,14.06431616,42.7934909,6.68,71.09925293,14.42,8582,22.21,30.99510604,27.33628525,9.27522722,23.75903053,4.079173838,0.369,7.611,1.089,12083,89.63,5,1,1,0,1,0,0
-3.476332964171591,8.7096,West,WA,Snohomish,3,5.84960991,8.165256832,4.326839299,0.055264848,14.60983515,2.425429796,0.627081767,15.94614914,44.13744517,341.75,66.79712981,10.31,542602,24.42,23.79958054,25.98792485,10.56557108,31.86534513,15.72703465,3.084,9.415,5.481,822083,74.27,3,1,1,0,1,1,0
-3.6521413709686454,5.9408,West,WA,Spokane,5.2,6.772208336,5.879613971,4.858753091,0.222270054,15.94414257,1.618705826,0.972980571,8.214328072,50.64418781,267.16,62.6427661,12.94,338047,23.24,23.60914311,26.63623697,13.08220455,30.37832017,5.396133568,1.213,7.837,2.906,522798,86.72,0,2,2,0,1,1,0
-4.1588830833596715,5.1183,West,WA,Stevens,7,4.709192098,9.828145068,6.164760565,0.770595071,15.80943062,0.770595071,4.666381261,10.60485597,39.76515198,17.57,77.54832788,17.27,31482,24.11,34.53401944,27.21237533,10.30112445,18.4804015,2.967385896,0.163,5.403,-0.225,45723,87.89,0,2,2,0,0,1,1
-4.083501676297393,7.24,West,WA,Thurston,4.8,5.044200946,6.742718101,4.123051643,0.098750997,13.53678672,1.510495256,1.933149525,5.372054258,44.8313728,349.41,63.65411307,12.99,191915,23.04,21.27608577,26.27361071,10.72297632,35.74655446,7.758369617,1.904,11.362,3.474,290536,78.89,4,2,2,0,1,1,1
-2.0794415416798357,5.5692,West,WA,Wahkiakum,6.7,0.578452639,11.27982646,6.652205351,0,13.73825018,0.795372379,9.761388286,9.399855387,37.88864787,15.1,85.84598698,25.52,3190,18.45,29.18495298,30.21943574,12.72727273,19.02821317,3.15111005,1.28,16.771,-4.092,4488,92.46,0,8,4,0,0,1,1
-4.704368899532109,5.7329,West,WA,Walla Walla,4.9,4.22883707,5.698432931,4.326310265,0.187448452,12.31911224,1.330884007,7.415460748,7.516682912,50.59233711,46.28,64.56241033,14.93,39420,22.52,20.55809234,26.04008118,12.63825469,28.56925419,10.14343582,0.199,1.769,1.363,60760,74.18,4,3,2,0,1,0,0
-3.087471020990719,6.2262,West,WA,Whatcom,5,4.874867919,6.980551933,4.469342878,0.139934697,14.84545307,1.980028368,2.557853954,10.78449105,48.32221154,95.47,62.01181065,13.24,142652,20.98,23.33090318,24.07046519,10.99388722,33.89086729,10.22175894,1.83,10.756,2.989,229247,81.87,5,3,2,0,1,1,1
-6.329720905522696,4.5389,West,WA,Whitman,4.3,2.684236213,3.425174143,2.26718133,0.048804295,9.499090465,1.499622876,5.097830427,8.700474733,63.51213452,20.74,43.13232831,9.51,23841,15.05,16.07315129,19.83557737,9.798246718,49.54070719,10.92544194,8.141,8.447,3.402,50104,82.1,4,4,5,0,1,1,0
-3.8136150090852015,5.1377,West,WA,Yakima,7,2.820087036,5.296610169,7.347495801,0.042945488,14.965071,0.914261719,16.31833104,8.801916323,38.96014659,56.63,63.18469016,11.56,150447,30.44,28.19398193,20.4723258,8.426223188,15.9930075,18.14378823,-0.086,-4.813,7.522,250873,47.7,0,3,2,0,0,1,0
-2.8622008809294686,3.9776,Southeast,WV,Barbour,6,1.353846154,6.923076923,7.092307692,5.569230769,13.89230769,0.861538462,1.261538462,7.523076923,49.36923077,48.64,70.65149626,16.64,11305,21.71,46.05042017,15.285272,7.775320655,16.63865546,0.442319187,-0.181,0.319,-1.337,16441,96.48,2,6,6,0,0,0,0
-4.207177092718628,5.9619,Southeast,WV,Berkeley,3.5,5.363366704,6.16240267,6.694475343,0.450500556,16.28290693,2.163515017,0.704486466,9.555061179,42.87727104,324.37,74.06850614,11.38,77723,25.17,37.49597931,21.74002548,8.616497047,20.99121238,3.542006256,0.045,10.562,3.345,119171,85.8,4,2,2,0,0,0,1
-4.976733742420574,3.811,Southeast,WV,Boone,5.5,2.914362577,3.347780601,5.111343596,17.51606636,13.3911224,1.210581378,0.224181737,5.499925273,44.83634733,49.11,75.64494972,14.17,16212,22.84,50.59215396,14.91487787,5.822847274,8.351838145,0.350615769,-0.045,-10.371,-2.434,21457,98.34,2,3,2,0,0,0,0
-2.3978952727983707,3.9292,Southeast,WV,Braxton,7.4,3.001111523,6.891441275,4.094108929,5.520563172,19.24786958,1.61170804,2.167469433,5.61319007,42.96035569,28.43,79.20233109,17.53,10369,20.72,47.4780596,12.53737101,5.410357797,15.05448934,0.084021846,0.048,-2.289,-1.753,13957,97.82,0,8,7,1,0,0,0
-3.871201010907891,4.8342,Southeast,WV,Brooke,5.2,4.043576406,6.585533418,6.173324173,2.33585239,12.91588968,0.510354304,0.068701541,12.91588968,49.28844833,269.82,74.69117204,19.12,16394,19.02,41.67988288,21.61156521,8.497011102,19.44003904,1.260319691,-0.246,-3.436,-5.067,21939,96.56,3,3,2,0,0,0,0
-4.105394398408686,3.979,Southeast,WV,Cabell,4.2,4.003602213,3.571336678,3.5018654319999998,0.856812042,17.91071658,1.911745787,0.234143831,6.821047215,57.36266564,342.75,62.19844554,15.95,63538,19.63,33.06840001,20.98114514,8.302118417,25.68856432,1.531714891,0.535,-3.696,-0.848,91945,90.86,0,2,2,0,1,0,0
-2.4849066497880004,3.6384,Southeast,WV,Calhoun,13,2.315024966,7.081252837,8.17067635,14.11711303,12.89151158,2.905129369,0.272355878,7.898320472,41.08034498,27.31,80.79608939,18.16,5477,19.85,48.47544276,16.59667701,4.655833485,11.04619317,0.946457545,-0.209,-4.441,-2.704,7109,97.88,2,8,7,1,0,0,0
-2.268683541318364,3.5983,Southeast,WV,Clay,8.5,3.346153846,10.84615385,1.307692308,7.538461538,11.30769231,0.846153846,3.153846154,8.923076923,47.07692308,27.45,82.06071757,15.68,6176,23.64,53.46502591,8.727331606,3.983160622,9.488341969,0,-0.053,-8.343,-0.886,8508,98.48,2,3,2,1,0,0,0
-2.0794415416798357,4.4725,Southeast,WV,Doddridge,4.4,3.808228494,7.990479429,8.46650799,10.09860592,14.85889153,1.632097926,0.952057123,1.768106086,41.82250935,25.65,86.62636947,16.2,6363,20.43,45.12022631,15.9358793,5.940594059,15.68442559,0.644329897,-0.159,4.989,-1.939,8448,96.63,2,9,8,0,0,0,1
-3.4937489390274004,3.7867,Southeast,WV,Fayette,5.7,4.211588172,6.273248849,5.245570897,5.661685896,17.94968791,1.658155224,0.649391589,5.863438623,44.17123763,69.59,79.1683057,16.95,31828,20.54,42.95902979,16.67399774,7.505969587,15.16274978,0.6028192,0.252,-4.795,-3.078,42406,92.88,4,3,2,0,0,0,0
-3.044522437723423,3.8173,Southeast,WV,Gilmer,6.8,1.579541181,8.010530275,6.656637834,8.160962768,14.328695,1.128243701,0.300864987,6.807070327,47.53666792,25.68,72.7340824,13.72,5702,14.46,44.212557,19.6597685,6.541564363,14.38091898,3.302864107,0.069,-8.705,-1.695,7823,79.97,4,7,10,1,0,0,0
-3.016934481204594,4.2146,Southeast,WV,Grant,5.5,3.818664488,11.96651011,4.206657137,1.960383909,9.454768225,0.326730651,2.205431897,17.41882785,42.49540535,25.01,80.48726953,18.34,8538,21.42,45.31506208,14.31248536,6.746310611,14.41789646,0.120264582,-0.034,-2.144,-0.589,11568,97.33,0,7,12,0,0,1,0
-3.2771447329921766,3.7665,Southeast,WV,Greenbrier,4.6,4.448671984,5.992536767,4.295017195,1.851174362,15.75327431,1.156069364,1.690202678,7.221775079,52.67432502,34.8,71.60614982,19.27,26024,20.06,38.61435598,19.16692284,7.250999078,19.93928681,1.29006705,1.108,0.686,-3.179,34662,93.94,5,6,6,0,0,0,0
-3.8501476017100584,4.4442,Southeast,WV,Hampshire,3.8,2.704799911,10.60857998,3.957432657,1.064183572,15.36415032,0.698370469,3.835494956,15.530429,40.39463474,37.43,69.94722136,16.27,17081,22.48,44.89198525,18.21321937,5.795913588,12.22996312,0.813251723,-0.292,-1.616,-1.628,23175,96.59,5,3,2,0,0,0,1
